,summary_text,sentiment,sentiment score,intent,intent score
86," Bank of America sent me a past due notice today XX/XX/19. The full amount due was {$1400.00}. I immediately made a payment of {$1200.00]. I had the funds, just forgot to make the payment . I then wanted the {$25.00 . late fee reversed . No regard for the fact that I have been a long-standing BofA customer .",NEGATIVE,0.9995157718658447,Overcharged,0.48899534344673157
87," On XX/XX/XXXX, {$480.00} was charged to my Citi Mastercard for XXXX XXXX . Citi reversed the refund issued and placed back the fraudulent charge . The middle name listed on the flight information says XXXX, but my husband 's middle name is XXXX. It also shows an email address that is not a email address we have and the phone number listed is not our phone numbers .",NEGATIVE,0.9985865354537964,Overcharged,0.6682390570640564
88," on or about XX/XX/2020 synchrony bank closed all of my accounts with them . i had 28 accounts, all in good standings and paid as agreed, never 1 minute late, paid more than the minimum payment due and had paid off all accounts except 9 accounts . i was not given any information as to why they closed these accounts .",NEGATIVE,0.9985235333442688,Quit Services,0.25462204217910767
89," Chase Freedom Unlimited card was cancelled from a flight ticket from XXXX XXXX . Customer was refused any compensation saying that the bank has the right to cancel any transaction they want, whenever they want . Customer felt less reliable on Chase credit cards now and stopped depositing his paychecks .",NEGATIVE,0.9995977282524109,Quit Services,0.3498060703277588
90," The Fair Credit Reporting Act allows the three credit bureaus to provide proof of the validity of an alleged charged-off account, furnished by Capital One or remove the account from my files with them . The bureareaus reported back within several weeks that they were regarding this account as valid, but I have not received any proof as to the validity .",NEGATIVE,0.9980301260948181,Functionality Concern,0.38434380292892456
91, Capital One advertises that you earn XXXX miles for every charge you make on their Venture One credit card . This is deceptive advertising . If I wanted a {$100.00} gift card I needed to redeem 125% of the miles for a gift card . The actual rate that I earn 1% is 1% or .625% if I want cash back .,POSITIVE,0.859695315361023,Not Benefited,0.4058580994606018
92," Online credit card payment to barclays was rejected by my bank ( XXXX XXXX ) because bank closed account due to fraudulent activity . I explained this to Barclays Bank supervisor XXXX, ID Number : XXXX . She said bank policy is not to waive this fee under ANY CIRCUMSTANCES .",NEGATIVE,0.9982532858848572,Quit Services,0.32675042748451233
93," The account owner has had American Express for over 5 years now with no late payments whatsoever . I have had an authorized user, XXXX XXXX for over 3 years who also has used the card and made on time payments . However his card is still declining and there's conflict of info as some say our balance is too high ( currently only {$2500.00}. when we spend over {$6000.00} a month!!",NEGATIVE,0.9996817111968994,Functionality Concern,0.5544270277023315
94, American Express has been a member of American Express for over 25 years . I am sure that I didn't do anything different from what I have done in the past 25+ years that would cause suspension of my benefits . I was unable to transfer 20 % of the points to partner airline to purchase tickets . I pay for 2 car seats worth $450 each to be Platinum member per year .,NEGATIVE,0.9991233944892883,Functionality Concern,0.38399356603622437
95, American Express reduced my credit limit from $1400.00 to $800.00 . I had unexpected medical expenses and home repairs at the end of XXXX that drove my balance up . I contacted Amex customer service and they said the decision was triggered by their system and my account was under review by a team .,NEGATIVE,0.9978499412536621,Functionality Concern,0.3921493887901306
96," Netspend Fraud - XX/XX/2020 ( XXXX XXXX ) I believe I am a victim of fraud by Netspend or by people creating fraudulent Netspend credit card accounts under my name . I got four emails in a row starting around XXXX ET, over the course of 5 minutes, from noreply@netspend.com . Each contained a security code, like someone was trying to reset a password or enter an account fraudulently .",NEGATIVE,0.9990334510803223,Security Concern,0.6270501613616943
97," Military Star is in violation of the FRCA . Chase Sapphire Preferred card was used to pay for a $4000 flight . Customer says he was charged $25,000 for a negative balance on his card . Customer claims he received a fraudulent credit card from a merchant whom he did not recognize .",NEGATIVE,0.9988583326339722,Overcharged,0.7104130387306213
98, Discover has added additional security questions to my account including a verbal password . The scammer has been able to get a new Discover card in my name sent to her Florida address . Discover closed that account and sent me a new card via XXXX XXXX to my address in Georgia . I received the card the next day .,NEGATIVE,0.9955039620399475,Security Concern,0.8557829856872559
99," Chase Sapphire card ends in XXXX, XXXX . In XXXX XXXX of XXXX the tanning machine at that location was broken . I started trying to get the . tanning membership removed from my account, as I was still being charged for a BROKEN item that could not be used . I both emailed and called the gym. Neither have been replied to, TO THIS DAY .",NEGATIVE,0.9997324347496033,Overcharged,0.5606315732002258
100," The company I purchased from ( XXXX  ) was shut down by the FTC . The education website was for lifetime access to their training programs on their various websites . I contacted Bank of America to file a dispute, but they denied my dispute, even though I did not receive services . I would have to pay the remaining balance of {$9900.00} ( purchased on XX/XX/XXXX ) on credit card ending in XXXX .",NEGATIVE,0.9985961318016052,Overcharged,0.23862500488758087
